t_s,alpha_deg,q_deg_s,theta_deg,delta_e_deg
5.048,4.1192213574632115,22.18118301325783,109.2648302508128,-5.0
5.05,4.11922135746399,22.181183013252287,109.30919261683931,-5.0
5.0520000000000005,4.11922135746475,22.18118301324668,109.3535549828658,-5.0
5.054,4.119221357465489,22.18118301324102,109.39791734889229,-5.0
5.056,4.119221357466208,22.181183013235305,109.44227971491875,-5.0
5.058,4.119221357466909,22.18118301322954,109.48664208094523,-5.0
5.0600000000000005,4.11922135746759,22.181183013223727,109.53100444697169,-5.0
5.062,4.119221357468253,22.181183013217865,109.57536681299814,-5.0
5.064,4.119221357468896,22.181183013211967,109.61972917902456,-5.0
5.066,4.11922135746952,22.181183013206027,109.66409154505098,-5.0
5.0680000000000005,4.119221357470126,22.181183013200055,109.7084539110774,-5.0
5.07,4.119221357470713,22.18118301319405,109.75281627710379,-5.0
5.072,4.1192213574712815,22.18118301318802,109.79717864313017,-5.0
5.074,4.119221357471832,22.181183013181958,109.84154100915653,-5.0
5.0760000000000005,4.119221357472364,22.181183013175875,109.88590337518289,-5.0
5.078,4.119221357472879,22.181183013169772,109.93026574120924,-5.0
5.08,4.119221357473376,22.181183013163654,109.97462810723556,-5.0
5.082,4.119221357473855,22.18118301315752,110.01899047326188,-5.0
5.0840000000000005,4.119221357474317,22.181183013151372,110.06335283928819,-5.0
5.086,4.119221357474762,22.181183013145212,110.10771520531448,-5.0
5.088,4.11922135747519,22.181183013139044,110.15207757134075,-5.0
5.09,4.119221357475602,22.181183013132877,110.19643993736703,-5.0
5.0920000000000005,4.119221357475996,22.181183013126702,110.24080230339328,-5.0
5.094,4.119221357476374,22.181183013120528,110.28516466941952,-5.0
5.096,4.119221357476737,22.181183013114357,110.32952703544575,-5.0
5.098,4.119221357477083,22.18118301310819,110.37388940147198,-5.0
5.1000000000000005,4.1192213574774135,22.18118301310203,110.41825176749819,-5.0
5.102,4.119221357477729,22.181183013095872,110.4626141335244,-5.0
5.104,4.119221357478028,22.181183013089733,110.50697649955059,-5.0
5.106,4.119221357478312,22.181183013083604,110.55133886557677,-5.0
5.1080000000000005,4.119221357478581,22.18118301307749,110.59570123160293,-5.0
5.11,4.119221357478836,22.181183013071394,110.64006359762908,-5.0
5.112,4.119221357479076,22.181183013065315,110.68442596365522,-5.0
5.114,4.119221357479302,22.181183013059254,110.72878832968135,-5.0
5.1160000000000005,4.119221357479514,22.181183013053218,110.77315069570746,-5.0
5.118,4.119221357479711,22.181183013047207,110.81751306173356,-5.0
5.12,4.119221357479894,22.18118301304122,110.86187542775966,-5.0
5.122,4.119221357480065,22.181183013035266,110.90623779378573,-5.0
5.124,4.119221357480221,22.181183013029337,110.9506001598118,-5.0
5.126,4.119221357480365,22.18118301302344,110.99496252583785,-5.0
5.128,4.119221357480496,22.181183013017574,111.03932489186388,-5.0
5.13,4.1192213574806145,22.181183013011744,111.0836872578899,-5.0
5.132,4.119221357480721,22.18118301300595,111.12804962391591,-5.0
5.134,4.119221357480814,22.181183013000194,111.17241198994193,-5.0
5.136,4.119221357480896,22.181183012994474,111.21677435596793,-5.0
5.138,4.119221357480966,22.181183012988797,111.26113672199392,-5.0
5.14,4.119221357481025,22.181183012983162,111.30549908801989,-5.0
5.142,4.119221357481071,22.181183012977566,111.34986145404585,-5.0
5.144,4.119221357481107,22.181183012972017,111.3942238200718,-5.0
5.146,4.119221357481131,22.18118301296651,111.43858618609774,-5.0
5.148,4.1192213574811465,22.181183012961053,111.48294855212366,-5.0
5.15,4.11922135748115,22.18118301295564,111.52731091814957,-5.0
5.152,4.119221357481144,22.181183012950278,111.57167328417547,-5.0
5.154,4.119221357481127,22.181183012944963,111.61603565020138,-5.0
5.156,4.1192213574811,22.181183012939698,111.66039801622726,-5.0
5.158,4.119221357481065,22.181183012934486,111.70476038225314,-5.0
5.16,4.1192213574810195,22.181183012929324,111.74912274827899,-5.0
5.162,4.119221357480964,22.181183012924215,111.79348511430486,-5.0
5.164,4.119221357480901,22.18118301291916,111.83784748033071,-5.0
5.166,4.1192213574808285,22.18118301291416,111.88220984635653,-5.0
5.168,4.119221357480748,22.181183012909216,111.92657221238235,-5.0
5.17,4.119221357480658,22.181183012904327,111.97093457840816,-5.0
5.172,4.11922135748056,22.181183012899496,112.01529694443397,-5.0
5.174,4.119221357480455,22.18118301289472,112.05965931045976,-5.0
5.176,4.119221357480341,22.181183012890006,112.10402167648556,-5.0
5.178,4.11922135748022,22.181183012885345,112.14838404251132,-5.0
5.18,4.119221357480091,22.181183012880748,112.19274640853709,-5.0
5.182,4.119221357479956,22.181183012876208,112.23710877456286,-5.0
5.184,4.119221357479814,22.18118301287173,112.2814711405886,-5.0
5.186,4.119221357479665,22.18118301286731,112.32583350661434,-5.0
5.188,4.119221357479509,22.181183012862956,112.37019587264008,-5.0
5.19,4.119221357479347,22.181183012858657,112.41455823866579,-5.0
5.192,4.119221357479178,22.181183012854426,112.4589206046915,-5.0
5.194,4.119221357479004,22.18118301285025,112.50328297071721,-5.0
5.196,4.119221357478824,22.18118301284614,112.5476453367429,-5.0
5.198,4.119221357478637,22.181183012842094,112.5920077027686,-5.0
5.2,4.119221357478446,22.18118301283811,112.63637006879428,-5.0
5.202,4.11922135747825,22.181183012834186,112.68073243481994,-5.0
5.204,4.119221357478049,22.181183012830328,112.72509480084561,-5.0
5.206,4.1192213574778425,22.181183012826533,112.76945716687128,-5.0
5.208,4.119221357477631,22.1811830128228,112.81381953289691,-5.0
5.21,4.119221357477415,22.18118301281913,112.85818189892257,-5.0
5.212,4.119221357477195,22.181183012815524,112.90254426494819,-5.0
5.214,4.119221357476971,22.18118301281198,112.94690663097381,-5.0
5.216,4.119221357476743,22.181183012808503,112.99126899699944,-5.0
5.218,4.11922135747651,22.18118301280509,113.03563136302506,-5.0
5.22,4.119221357476274,22.181183012801743,113.07999372905066,-5.0
5.222,4.119221357476035,22.181183012798456,113.12435609507627,-5.0
5.224,4.1192213574757925,22.181183012795234,113.16871846110186,-5.0
5.226,4.1192213574755465,22.181183012792072,113.21308082712746,-5.0
5.228,4.119221357475298,22.181183012788974,113.25744319315304,-5.0
5.23,4.119221357475046,22.18118301278594,113.30180555917862,-5.0
5.232,4.119221357474792,22.18118301278297,113.34616792520418,-5.0
5.234,4.119221357474535,22.181183012780064,113.39053029122975,-5.0
5.236,4.1192213574742755,22.18118301277722,113.4348926572553,-5.0
5.238,4.1192213574740135,22.181183012774433,113.47925502328086,-5.0
5.24,4.11922135747375,22.181183012771715,113.5236173893064,-5.0
5.242,4.119221357473483,22.181183012769054,113.56797975533193,-5.0
5.244,4.119221357473215,22.181183012766457,113.61234212135749,-5.0
5.246,4.119221357472946,22.18118301276392,113.65670448738301,-5.0
5.248,4.119221357472675,22.181183012761448,113.70106685340853,-5.0
5.25,4.1192213574724015,22.181183012759032,113.74542921943406,-5.0
5.252,4.119221357472129,22.18118301275668,113.78979158545957,-5.0
5.2540000000000004,4.1192213574718535,22.181183012754385,113.83415395148508,-5.0
5.256,4.119221357471577,22.181183012752154,113.87851631751059,-5.0
5.258,4.119221357471301,22.18118301274998,113.9228786835361,-5.0
5.26,4.119221357471022,22.181183012747862,113.9672410495616,-5.0
5.2620000000000005,4.119221357470744,22.181183012745805,114.01160341558709,-5.0
5.264,4.119221357470465,22.181183012743805,114.05596578161257,-5.0
5.266,4.1192213574701855,22.18118301274186,114.10032814763807,-5.0
5.268,4.119221357469905,22.181183012739975,114.14469051366355,-5.0
5.2700000000000005,4.119221357469625,22.181183012738146,114.18905287968903,-5.0
5.272,4.119221357469344,22.181183012736376,114.2334152457145,-5.0
5.274,4.119221357469064,22.181183012734657,114.27777761173996,-5.0
5.276,4.119221357468784,22.181183012732998,114.32213997776543,-5.0
5.2780000000000005,4.119221357468504,22.181183012731392,114.3665023437909,-5.0
5.28,4.119221357468224,22.18118301272984,114.41086470981637,-5.0
5.282,4.1192213574679455,22.18118301272834,114.45522707584182,-5.0
5.284,4.119221357467666,22.181183012726894,114.49958944186727,-5.0
5.2860000000000005,4.119221357467388,22.1811830127255,114.54395180789273,-5.0
5.288,4.119221357467111,22.18118301272416,114.58831417391818,-5.0
5.29,4.1192213574668335,22.18118301272287,114.63267653994363,-5.0
5.292,4.119221357466557,22.181183012721625,114.67703890596907,-5.0
5.2940000000000005,4.119221357466283,22.18118301272044,114.72140127199452,-5.0
5.296,4.119221357466008,22.1811830127193,114.76576363801996,-5.0
5.298,4.119221357465736,22.181183012718208,114.81012600404539,-5.0
5.3,4.119221357465464,22.181183012717167,114.85448837007081,-5.0
5.3020000000000005,4.119221357465193,22.181183012716176,114.89885073609624,-5.0
5.304,4.119221357464925,22.181183012715227,114.94321310212166,-5.0
5.306,4.119221357464657,22.181183012714328,114.98757546814709,-5.0
5.308,4.11922135746439,22.181183012713475,115.03193783417252,-5.0
5.3100000000000005,4.119221357464125,22.181183012712665,115.07630020019795,-5.0
5.312,4.1192213574638625,22.181183012711905,115.12066256622337,-5.0
5.314,4.119221357463601,22.181183012711184,115.1650249322488,-5.0
5.316,4.119221357463342,22.181183012710513,115.20938729827422,-5.0
5.3180000000000005,4.1192213574630845,22.181183012709877,115.25374966429965,-5.0
5.32,4.119221357462829,22.181183012709287,115.29811203032509,-5.0
5.322,4.119221357462575,22.181183012708736,115.34247439635051,-5.0
5.324,4.119221357462322,22.181183012708228,115.38683676237594,-5.0
5.3260000000000005,4.119221357462073,22.18118301270776,115.43119912840136,-5.0
5.328,4.119221357461825,22.18118301270733,115.47556149442678,-5.0
5.33,4.119221357461579,22.181183012706942,115.5199238604522,-5.0
5.332,4.119221357461336,22.181183012706594,115.56428622647759,-5.0
5.3340000000000005,4.119221357461095,22.181183012706278,115.60864859250299,-5.0
5.336,4.119221357460857,22.181183012706,115.6530109585284,-5.0
5.338,4.119221357460621,22.18118301270576,115.6973733245538,-5.0
5.34,4.119221357460386,22.181183012705556,115.7417356905792,-5.0
5.3420000000000005,4.119221357460154,22.181183012705386,115.7860980566046,-5.0
5.344,4.119221357459925,22.18118301270525,115.83046042263,-5.0
5.346,4.119221357459699,22.181183012705148,115.87482278865541,-5.0
5.348,4.119221357459475,22.181183012705077,115.9191851546808,-5.0
5.3500000000000005,4.119221357459253,22.181183012705045,115.96354752070621,-5.0
5.352,4.1192213574590335,22.18118301270504,116.00790988673161,-5.0
5.354,4.119221357458817,22.181183012705066,116.052272252757,-5.0
5.356,4.119221357458603,22.181183012705123,116.09663461878242,-5.0
5.3580000000000005,4.119221357458391,22.18118301270521,116.14099698480781,-5.0
5.36,4.1192213574581835,22.181183012705322,116.18535935083321,-5.0
5.362,4.1192213574579775,22.181183012705468,116.22972171685862,-5.0
5.364,4.119221357457774,22.181183012705638,116.27408408288402,-5.0
5.3660000000000005,4.119221357457573,22.181183012705837,116.31844644890943,-5.0
5.368,4.119221357457375,22.181183012706065,116.36280881493482,-5.0
5.37,4.119221357457181,22.181183012706317,116.40717118096022,-5.0
5.372,4.119221357456988,22.181183012706594,116.45153354698563,-5.0
5.3740000000000006,4.119221357456799,22.181183012706896,116.49589591301103,-5.0
5.376,4.119221357456613,22.181183012707223,116.54025827903642,-5.0
5.378,4.119221357456429,22.18118301270757,116.58462064506186,-5.0
5.38,4.119221357456249,22.181183012707944,116.62898301108729,-5.0
5.382,4.1192213574560705,22.18118301270834,116.67334537711271,-5.0
5.384,4.119221357455896,22.181183012708754,116.71770774313813,-5.0
5.386,4.119221357455723,22.181183012709194,116.76207010916356,-5.0
5.388,4.119221357455554,22.181183012709653,116.80643247518898,-5.0
5.39,4.1192213574553875,22.18118301271013,116.85079484121442,-5.0
5.392,4.119221357455224,22.181183012710626,116.89515720723985,-5.0
5.394,4.119221357455063,22.18118301271114,116.93951957326527,-5.0
5.396,4.119221357454905,22.181183012711674,116.9838819392907,-5.0
5.398,4.119221357454751,22.181183012712225,117.02824430531612,-5.0
5.4,4.119221357454599,22.181183012712793,117.07260667134155,-5.0
5.402,4.1192213574544505,22.18118301271338,117.11696903736699,-5.0
5.404,4.119221357454304,22.18118301271398,117.16133140339241,-5.0
5.406,4.119221357454161,22.181183012714598,117.20569376941783,-5.0
5.408,4.11922135745402,22.181183012715227,117.25005613544326,-5.0
5.41,4.119221357453882,22.181183012715874,117.29441850146868,-5.0
5.412,4.119221357453748,22.18118301271653,117.33878086749411,-5.0
5.414,4.119221357453616,22.181183012717202,117.38314323351955,-5.0
5.416,4.119221357453487,22.181183012717888,117.42750559954497,-5.0
5.418,4.119221357453361,22.181183012718584,117.4718679655704,-5.0
5.42,4.119221357453237,22.18118301271929,117.51623033159582,-5.0
5.422,4.1192213574531165,22.181183012720012,117.56059269762125,-5.0
5.424,4.119221357452999,22.181183012720744,117.6049550636467,-5.0
5.426,4.119221357452884,22.181183012721483,117.64931742967215,-5.0
5.428,4.119221357452772,22.181183012722233,117.6936797956976,-5.0
5.43,4.119221357452662,22.181183012722993,117.73804216172306,-5.0
5.432,4.119221357452555,22.18118301272376,117.78240452774851,-5.0
5.434,4.119221357452451,22.18118301272454,117.82676689377396,-5.0
5.436,4.11922135745235,22.18118301272532,117.87112925979942,-5.0
5.438,4.119221357452251,22.181183012726112,117.91549162582487,-5.0
5.44,4.1192213574521555,22.18118301272691,117.95985399185032,-5.0
5.442,4.119221357452062,22.181183012727715,118.00421635787578,-5.0
5.444,4.119221357451972,22.181183012728525,118.04857872390123,-5.0
5.446,4.119221357451884,22.18118301272934,118.09294108992668,-5.0
5.448,4.119221357451798,22.18118301273016,118.13730345595214,-5.0
5.45,4.119221357451716,22.181183012730987,118.18166582197759,-5.0
5.452,4.119221357451635,22.181183012731818,118.22602818800304,-5.0
5.454,4.119221357451558,22.18118301273265,118.2703905540285,-5.0
5.456,4.119221357451482,22.181183012733488,118.31475292005396,-5.0
5.458,4.1192213574514085,22.181183012734326,118.35911528607944,-5.0
5.46,4.119221357451338,22.18118301273517,118.40347765210493,-5.0
5.462,4.119221357451271,22.181183012736017,118.4478400181304,-5.0
5.464,4.119221357451206,22.181183012736863,118.49220238415587,-5.0
5.466,4.119221357451143,22.181183012737712,118.53656475018136,-5.0
5.468,4.1192213574510825,22.18118301273856,118.58092711620684,-5.0
5.47,4.119221357451025,22.181183012739414,118.62528948223232,-5.0
5.472,4.119221357450968,22.181183012740266,118.66965184825779,-5.0
5.474,4.119221357450914,22.181183012741116,118.71401421428327,-5.0
5.476,4.119221357450862,22.18118301274197,118.75837658030875,-5.0
5.478,4.119221357450813,22.18118301274282,118.80273894633423,-5.0
5.48,4.119221357450766,22.181183012743674,118.8471013123597,-5.0
5.482,4.119221357450721,22.181183012744523,118.89146367838518,-5.0
5.484,4.1192213574506775,22.18118301274537,118.93582604441066,-5.0
5.486,4.1192213574506376,22.181183012746217,118.98018841043617,-5.0
5.488,4.1192213574505985,22.181183012747066,119.02455077646167,-5.0
5.49,4.119221357450562,22.18118301274791,119.06891314248718,-5.0
5.492,4.119221357450527,22.181183012748747,119.11327550851267,-5.0
5.494,4.1192213574504954,22.181183012749585,119.15763787453818,-5.0
5.496,4.119221357450465,22.18118301275042,119.20200024056368,-5.0
5.498,4.119221357450436,22.181183012751255,119.24636260658919,-5.0
5.5,4.119221357450409,22.18118301275208,119.29072497261468,-5.0
5.502,4.119221357450384,22.181183012752903,119.3350873386402,-5.0
5.5040000000000004,4.119221357450361,22.181183012753724,119.37944970466569,-5.0
5.506,4.11922135745034,22.18118301275454,119.4238120706912,-5.0
5.508,4.119221357450321,22.181183012755355,119.4681744367167,-5.0
5.51,4.119221357450304,22.18118301275616,119.5125368027422,-5.0
5.5120000000000005,4.119221357450288,22.181183012756964,119.55689916876771,-5.0
5.514,4.119221357450273,22.18118301275776,119.60126153479321,-5.0
5.516,4.11922135745026,22.181183012758552,119.64562390081873,-5.0
5.518,4.119221357450249,22.18118301275934,119.68998626684427,-5.0
5.5200000000000005,4.11922135745024,22.181183012760123,119.7343486328698,-5.0
5.522,4.119221357450232,22.1811830127609,119.77871099889532,-5.0
5.524,4.119221357450225,22.18118301276167,119.82307336492086,-5.0
5.526,4.119221357450221,22.181183012762432,119.86743573094638,-5.0
5.5280000000000005,4.1192213574502174,22.18118301276319,119.9117980969719,-5.0
5.53,4.119221357450216,22.18118301276394,119.95616046299745,-5.0
5.532,4.119221357450216,22.181183012764684,120.00052282902297,-5.0
5.534,4.1192213574502174,22.181183012765423,120.0448851950485,-5.0
5.5360000000000005,4.11922135745022,22.181183012766155,120.08924756107403,-5.0
5.538,4.119221357450224,22.18118301276688,120.13360992709956,-5.0
5.54,4.11922135745023,22.181183012767598,120.17797229312508,-5.0
5.542,4.119221357450236,22.181183012768308,120.22233465915062,-5.0
5.5440000000000005,4.119221357450244,22.18118301276901,120.26669702517614,-5.0
5.546,4.119221357450253,22.181183012769708,120.31105939120167,-5.0
5.548,4.119221357450264,22.181183012770394,120.3554217572272,-5.0
5.55,4.119221357450275,22.181183012771076,120.39978412325273,-5.0
5.5520000000000005,4.119221357450288,22.181183012771747,120.44414648927828,-5.0
